,WELL,DEPTH_MD,CALI,RMED,RDEP,RHOB,GR,NPHI,DTC,FORCE_2020_LITHOFACIES_LITHOLOGY,GROUP,GROUP_num,LITHOLOGY,RMED_log,RDEP_log
623269,34/8-1,3565.4250232,8.7421998978,4.1835999489,3.3864271641,2.558142662,78.946426392,0.2166364342,78.785751343,65000,HEGRE GP.,4,Shale (Argilito),0.6215501490208406,0.5297417391570182
623270,34/8-1,3565.5770232,8.740319252,4.1034059525,3.4312756062,2.5543804169,72.044487,0.2205422372,78.981864929,65000,HEGRE GP.,4,Shale (Argilito),0.6131444841152183,0.5354556027675349
623271,34/8-1,3565.7290232,8.7322530746,4.0266318321,3.4444377422,2.5555026531,70.821792603,0.2147173733,79.319252014,30000,HEGRE GP.,4,Sandstone (Arenito),0.604941922481298,0.537118339338319
623272,34/8-1,3565.8810232,8.7450752258,4.0156002045,3.5414726734,2.5613174438,69.380096436,0.1947734058,79.162796021,30000,HEGRE GP.,4,Sandstone (Arenito),0.6037504676771636,0.549183895057922
623273,34/8-1,3566.0330232,8.7874736786,4.1181206703,3.666030407,2.5591676235,67.908050537,0.1681828052,78.701705933,30000,HEGRE GP.,4,Sandstone (Arenito),0.6146990682843433,0.5641960627913768
623274,34/8-1,3566.1850232,8.8249263763,4.301595211,3.7712829113,2.5531964302,64.78515625,0.1613078266,77.041893005,30000,HEGRE GP.,4,Sandstone (Arenito),0.6336295399658474,0.5764891132085311
623275,34/8-1,3566.3370232,8.8441410065,4.4767503738,3.7821316719,2.5474002361,68.7760849,0.1676250547,75.486907959,30000,HEGRE GP.,4,Sandstone (Arenito),0.6509628785461253,0.5777366443884937
623276,34/8-1,3566.4890232,8.907740593,4.5661139488,3.7157161236,2.555303812,73.398078918,0.1792578399,75.774040222,30000,HEGRE GP.,4,Sandstone (Arenito),0.6595467452439161,0.5700425269945335
623277,34/8-1,3566.6410232,8.9748392105,4.4442648888,3.742305994,2.559340477,78.200241089,0.1952394396,77.546897888,30000,HEGRE GP.,4,Sandstone (Arenito),0.6477999360284539,0.5731392952090294
623278,34/8-1,3566.7930232,8.852309227,4.1607227325,3.7971870899,2.5503792763,84.575309753,0.2147120237,78.604476929,30000,HEGRE GP.,4,Sandstone (Arenito),0.6191687756926396,0.5794619956411099
623279,34/8-1,3566.9450232,8.6979913712,3.8933935165,3.7806591988,2.5470864773,84.596244812,0.2279726863,80.412872314,65000,HEGRE GP.,4,Shale (Argilito),0.5903283013311638,0.5775675303772524
623280,34/8-1,3567.0970232,8.6524801254,3.7671461105,3.605607748,2.5637710094,82.874519348,0.2283581495,80.853485107,65000,HEGRE GP.,4,Shale (Argilito),0.5760124648417908,0.5569784783084365
623281,34/8-1,3567.2490232,8.6484003067,3.7580881119,3.3397884369,2.5876028538,75.959945679,0.2334536016,80.771835327,65000,HEGRE GP.,4,Shale (Argilito),0.574966958325273,0.523718956752585
623282,34/8-1,3567.4010232,8.6484003067,3.7356841564,3.1720676422,2.5966739655,78.472045898,0.2362126261,81.573059082,65000,HEGRE GP.,4,Shale (Argilito),0.5723701504994021,0.5013424397808068
623283,34/8-1,3567.5530232,8.6502065659,3.5894033909,3.1753103733,2.5981924534,85.622444153,0.2360780686,81.955200195,65000,HEGRE GP.,4,Shale (Argilito),0.5550222687532077,0.5017861821708478
623284,34/8-1,3567.7050232,8.6686611176,3.4324998856,3.2215631008,2.5925793648,88.532325745,0.2463682592,81.387069702,65000,HEGRE GP.,4,Shale (Argilito),0.5356105314344185,0.5080666422975622
623285,34/8-1,3567.8570232,8.7311134338,3.4170091152,3.2527410984,2.5819308758,78.945953369,0.2640537918,80.129798889,65000,HEGRE GP.,4,Shale (Argilito),0.5336461373225502,0.5122494970319538
623286,34/8-1,3568.0090232,8.8081760406,3.6944215298,3.28160429,2.5691571236,70.848129272,0.279070735,78.45324707,30000,HEGRE GP.,4,Sandstone (Arenito),0.5675464464972272,0.5160862107723742
623287,34/8-1,3568.1610232,8.8334321976,4.0805749893,3.2649822235,2.5558435917,65.044021606,0.2711822987,78.023719788,30000,HEGRE GP.,4,Sandstone (Arenito),0.6107213633560092,0.5138808210607484
623288,34/8-1,3568.3130232,8.8254947662,4.3547110558,3.2834341526,2.5381352901,65.109115601,0.2546032667,78.302482605,30000,HEGRE GP.,4,Sandstone (Arenito),0.6389593439510978,0.5163283111827067
623289,34/8-1,3568.4650232,8.7789373398,4.4306030273,3.4131667614,2.5250923634,62.058242798,0.2296543717,79.179069519,30000,HEGRE GP.,4,Sandstone (Arenito),0.6464628399038032,0.5331575076711208
623290,34/8-1,3568.6170232,8.8120584488,4.3027963638,3.4809246063,2.52191782,62.803501129,0.2084191442,80.477485657,30000,HEGRE GP.,4,Sandstone (Arenito),0.6337507929404048,0.5416946169578102
623291,34/8-1,3568.7690232,8.8332939148,4.0852837563,3.5651979446,2.5284962654,68.584457397,0.1932601631,80.849945068,30000,HEGRE GP.,4,Sandstone (Arenito),0.6112222272124734,0.552083647472871
623292,34/8-1,3568.9210232,8.8385314941,3.8880131245,3.7101316452,2.5278878212,71.731407166,0.1899731457,80.576011658,30000,HEGRE GP.,4,Sandstone (Arenito),0.5897277222748921,0.5693893197955302
623293,34/8-1,3569.0730232,8.8646001816,3.8217389584,3.8491995335,2.5297605991,73.080482483,0.1933987737,80.003898621,30000,HEGRE GP.,4,Sandstone (Arenito),0.5822610195065039,0.5853704244881831
623294,34/8-1,3569.2250232,8.9518203735,3.856194973,3.9743149281,2.5310328007,72.867462158,0.1998050213,79.677207947,30000,HEGRE GP.,4,Sandstone (Arenito),0.586158984140892,0.5992622780020139
623295,34/8-1,3569.3770232,9.0583820343,4.0028157234,3.9846160412,2.5301744938,70.925621033,0.2044094801,79.427780151,30000,HEGRE GP.,4,Sandstone (Arenito),0.6023655970617219,0.6003864790014015
623296,34/8-1,3569.5290232,9.0592517853,4.2295517921,3.9758586884,2.5215613842,66.826652527,0.2025392205,79.178337097,30000,HEGRE GP.,4,Sandstone (Arenito),0.6262943473913171,0.5994309401270036
623297,34/8-1,3569.6810232,9.0359926224,4.39138937,3.9471113682,2.5032453537,62.246936798,0.196876958,78.831314087,30000,HEGRE GP.,4,Sandstone (Arenito),0.6426019462698108,0.5962793802370098
623298,34/8-1,3569.8330232,9.0012264252,4.2694587708,3.9196739197,2.4925556183,60.249881744,0.1923822165,79.628120422,30000,HEGRE GP.,4,Sandstone (Arenito),0.6303728240290232,0.5932499392742067
623299,34/8-1,3569.9850232,8.8842277527,4.1505608559,3.8562726974,2.4905664921,59.068836212,0.1947949529,79.339920044,30000,HEGRE GP.,4,Sandstone (Arenito),0.6181067859084283,0.586167737572212
623300,34/8-1,3570.1370232,8.7856292725,4.2198514938,3.7943241596,2.4966306686,62.61989212,0.2003729194,78.65397644,30000,HEGRE GP.,4,Sandstone (Arenito),0.6252971674171133,0.5791344311155645
623301,34/8-1,3570.2890232,8.6542358398,4.2370610237,3.6529579163,2.4905974865,60.821666718,0.2077872753,78.789703369,30000,HEGRE GP.,4,Sandstone (Arenito),0.6270647189137408,0.5626446689751344
623302,34/8-1,3570.4410232,8.5275239944,3.8087873459,3.550526619,2.4712848663,53.304107666,0.2117202282,79.259963989,30000,HEGRE GP.,4,Sandstone (Arenito),0.5807867255933885,0.5502927729885602
623303,34/8-1,3570.5930232,8.472401619,3.2543177605,3.493737936,2.4552223682,48.337799072,0.2085196078,80.622451782,30000,HEGRE GP.,4,Sandstone (Arenito),0.5124599563740634,0.5432903255989635
623304,34/8-1,3570.7450232,8.4575405121,2.9874560833,3.3986642361,2.452665329,53.512931824,0.1982930303,82.052436829,30000,HEGRE GP.,4,Sandstone (Arenito),0.47530152971496864,0.5313082614904543
623305,34/8-1,3570.8970232,8.4174947739,3.1047987938,3.1896908283,2.4535105228,59.095367432,0.1959393173,83.615119934,30000,HEGRE GP.,4,Sandstone (Arenito),0.4920334610105897,0.5037485896181761
623306,34/8-1,3571.0490232,8.3124113083,3.2462968826,3.0244698524,2.4471669197,58.469539642,0.2002393454,84.664710999,30000,HEGRE GP.,4,Sandstone (Arenito),0.5113882347074252,0.4806492598628515
623307,34/8-1,3571.2010232,8.2782068253,3.1348938942,2.9340279102,2.4320790768,51.021957397,0.2073947489,83.360923767,30000,HEGRE GP.,4,Sandstone (Arenito),0.496222845982277,0.46746424079158444
623308,34/8-1,3571.3530232,8.4453935623,2.8451001644,2.8747134209,2.4284284115,48.458732605,0.2056246698,83.818481445,30000,HEGRE GP.,4,Sandstone (Arenito),0.454097560741793,0.4585945565299192
623309,34/8-1,3571.5050232,8.6576280594,2.6524205208,2.8657398224,2.4281485081,47.896949768,0.2007506192,84.313140869,30000,HEGRE GP.,4,Sandstone (Arenito),0.42364237922931275,0.4572367586973582
623310,34/8-1,3571.6570232,8.7843818665,2.555274725,2.9125185013,2.4270262718,45.058078766,0.1985422373,84.000465393,30000,HEGRE GP.,4,Sandstone (Arenito),0.407437599240808,0.4642686928278874
623311,34/8-1,3571.8090232,8.828458786,2.4666795731,2.9948022366,2.4234905243,40.914051056,0.1933536232,82.38218689,30000,HEGRE GP.,4,Sandstone (Arenito),0.39211273738081925,0.47636814879908784
623312,34/8-1,3571.9610232,8.8447227478,2.3924999237,3.1832482815,2.429022789,40.207866669,0.1821260303,81.223861694,30000,HEGRE GP.,4,Sandstone (Arenito),0.3788519325986536,0.5028705132927707
623313,34/8-1,3572.1130232,8.8883104324,2.4706304073,3.4445180893,2.4480669498,44.47052002,0.1620216519,80.072631836,30000,HEGRE GP.,4,Sandstone (Arenito),0.39280778219875123,0.5371284698437314
623314,34/8-1,3572.2650232,8.9742250443,2.767824173,3.6612973213,2.480853796,43.621639252,0.1419754475,77.996170044,30000,HEGRE GP.,4,Sandstone (Arenito),0.44213849795190296,0.5636349978673008
623315,34/8-1,3572.4170232,8.8581352234,3.4188745022,3.8393805027,2.5128412247,47.043235779,0.1371890754,74.891738892,30000,HEGRE GP.,4,Sandstone (Arenito),0.533883159292544,0.5842611551062322
623316,34/8-1,3572.5690232,8.6955108643,4.5861783028,4.1326580048,2.5433459282,52.000892639,0.1498009115,74.183380127,30000,HEGRE GP.,4,Sandstone (Arenito),0.6614509353518006,0.6162294670350021
623317,34/8-1,3572.7210232,8.5911340714,5.7630281448,4.3854804039,2.5552296638,62.710773468,0.1693961024,74.067184448,30000,HEGRE GP.,4,Sandstone (Arenito),0.760650740542919,0.6420171747453809
623318,34/8-1,3572.8730232,8.5582227707,6.0777726173,4.5165247917,2.5560166836,67.417709351,0.1819592267,74.455635071,30000,HEGRE GP.,4,Sandstone (Arenito),0.7837444481461759,0.6548043984650324
623319,34/8-1,3573.0250232,8.5546998978,5.8751335144,4.5344381332,2.5513739586,68.464546204,0.1831903011,74.534301758,30000,HEGRE GP.,4,Sandstone (Arenito),0.7690177405451883,0.6565234808628632
623320,34/8-1,3573.1770232,8.5523147583,5.6161756516,4.2008366585,2.535097599,65.886276245,0.1817286909,75.945793152,30000,HEGRE GP.,4,Sandstone (Arenito),0.7494406823353648,0.623335795155881
623321,34/8-1,3573.3290232,8.5024681091,4.8178291321,3.6026856899,2.4856851101,63.07849884,0.1809784174,78.571846008,30000,HEGRE GP.,4,Sandstone (Arenito),0.6828513933580507,0.5566263745021538
623322,34/8-1,3573.4810232,8.2743062973,3.4014480114,3.1294577122,2.4215741158,59.151092529,0.1859318465,81.260757446,30000,HEGRE GP.,4,Sandstone (Arenito),0.5316638374795503,0.4954690873856322
623323,34/8-1,3573.6330232,8.0709676743,2.2769815922,2.8061821461,2.3724272251,52.646701813,0.1926919222,83.429962158,30000,HEGRE GP.,4,Sandstone (Arenito),0.3573595196628905,0.4481158571694491
623324,34/8-1,3573.7850232,8.0065031052,1.7979178429,2.5529665947,2.3639750481,46.199859619,0.2005528212,87.205207825,30000,HEGRE GP.,4,Sandstone (Arenito),0.25476984246373585,0.4070451321437051
623325,34/8-1,3573.9370232,8.0,1.6909666061,2.3969976902,2.3752272129,43.217205048,0.2031835169,85.393707275,30000,HEGRE GP.,4,Sandstone (Arenito),0.2281350310574095,0.37966761553808537
623326,34/8-1,3574.0890232,8.0,1.7832335234,2.3074400425,2.3829510212,45.748840332,0.2008562982,82.444076538,30000,HEGRE GP.,4,Sandstone (Arenito),0.2512082199466007,0.36313042495268305
623327,34/8-1,3574.2410232,8.0,2.0115761757,2.2383594513,2.3858382702,53.31734848,0.1967256665,82.630455017,30000,HEGRE GP.,4,Sandstone (Arenito),0.3035364833699989,0.34992982981565635
623328,34/8-1,3574.3930232,8.0,2.2611403465,2.194072485,2.3870315552,56.012653351,0.1965462416,81.245895386,30000,HEGRE GP.,4,Sandstone (Arenito),0.3543275193638747,0.34125097114913877
623329,34/8-1,3574.5450232,8.0,2.2821056843,2.2778768539,2.3903772831,53.976791382,0.2007797956,81.461654663,30000,HEGRE GP.,4,Sandstone (Arenito),0.35833575272265455,0.3575302416406543
623330,34/8-1,3574.6970232,8.0239810944,2.1290886402,2.4858498573,2.399856329,46.035293579,0.2020329833,83.61782074,30000,HEGRE GP.,4,Sandstone (Arenito),0.32819374276682145,0.3954748941707669
623331,34/8-1,3574.8490232,8.2537698746,2.0627801418,2.6997280121,2.4302914143,44.597335815,0.1970476508,85.243598938,30000,HEGRE GP.,4,Sandstone (Arenito),0.314452941840653,0.43132001275375
623332,34/8-1,3575.0010232,8.8258562088,2.149118185,2.8576116562,2.5298521519,46.11208725,0.1797242612,84.760627747,30000,HEGRE GP.,4,Sandstone (Arenito),0.33226029901029847,0.4560032086995693
623333,34/8-1,3575.1530232,8.9362325668,2.3603112698,2.8909640312,2.6010961533,47.631072998,0.1735901237,81.792175293,30000,HEGRE GP.,4,Sandstone (Arenito),0.37296928002197555,0.4610426882986283
623334,34/8-1,3575.3050232,8.8529233932,2.7043418884,2.9497203827,2.6295359135,47.877376556,0.1816946566,78.651321411,30000,HEGRE GP.,4,Sandstone (Arenito),0.4320615951318631,0.4697808491964688
623335,34/8-1,3575.4570232,8.8359003067,3.0386571884,3.0533559322,2.6502690315,49.845489502,0.2057447731,78.220039368,30000,HEGRE GP.,4,Sandstone (Arenito),0.4826817071269825,0.48477743331285067
623336,34/8-1,3575.6090232,8.8359003067,3.0556054115,3.1623897552,2.6608490944,49.599624634,0.2490061373,78.905441284,30000,HEGRE GP.,4,Sandstone (Arenito),0.4850972704950936,0.5000153944074809
623337,34/8-1,3575.7610232,8.8359003067,2.759301424,3.1800756454,2.6657516956,47.314727783,0.2820971012,80.735549927,30000,HEGRE GP.,4,Sandstone (Arenito),0.4407991450712746,0.5024374507986037
623338,34/8-1,3575.9130232,8.8359003067,2.4505653381,3.2946379185,2.6686193943,45.274986267,0.2961589992,82.598297119,30000,HEGRE GP.,4,Sandstone (Arenito),0.3892662863622163,0.5178076924844933
623339,34/8-1,3576.0650232,8.8359003067,2.3139448166,3.4087362289,2.6720616817,49.276493073,0.2905130386,81.272567749,30000,HEGRE GP.,4,Sandstone (Arenito),0.3643529976010888,0.5325933964282868
623340,34/8-1,3576.2170232,8.8359003067,2.3132534027,3.4538657665,2.6636807919,51.458106995,0.2980119288,78.783073425,30000,HEGRE GP.,4,Sandstone (Arenito),0.3642232096691763,0.5383054548292491
623341,34/8-1,3576.3690232,8.8359003067,2.4650421143,3.4094333649,2.6549618244,53.439994812,0.3126264215,77.082183838,30000,HEGRE GP.,4,Sandstone (Arenito),0.3918243434314474,0.5326822068677532
623342,34/8-1,3576.5210232,8.8359003067,2.9015488625,3.3438167572,2.6478776932,53.585189819,0.3192512989,76.042915344,30000,HEGRE GP.,4,Sandstone (Arenito),0.4626298885436445,0.5242424698682357
623343,34/8-1,3576.6730232,8.8359003067,3.7204437256,3.2244868279,2.6477530003,64.903541565,0.3104251027,78.319068909,65000,HEGRE GP.,4,Shale (Argilito),0.5705947399053624,0.5084606071744214
623344,34/8-1,3576.8250232,8.8359003067,4.2700929642,3.1570174694,2.6497268677,82.066101074,0.3029574454,77.725395203,65000,HEGRE GP.,4,Shale (Argilito),0.6304373301537316,0.4992769850734119
623345,34/8-1,3576.9770232,8.843000412,3.9488589764,3.1779837608,2.6543731689,101.94701385,0.3048991859,79.626205444,65000,HEGRE GP.,4,Shale (Argilito),0.5964716242746793,0.5021516736728178
623346,34/8-1,3577.1290232,8.8844051361,3.2591319084,3.1601455212,2.6560108662,111.60364532,0.3056006432,83.416145325,65000,HEGRE GP.,4,Shale (Argilito),0.5131019382285431,0.49970708185859825
623347,34/8-1,3577.2810232,8.915063858,2.8589036465,3.0317645073,2.6524381638,112.60863495,0.3026082218,85.848175049,65000,HEGRE GP.,4,Shale (Argilito),0.45619951859740204,0.4816954643900697
623348,34/8-1,3577.4330232,8.9215154648,2.6661829948,2.8279225826,2.6479697227,107.50234985,0.2926041484,88.12525177,65000,HEGRE GP.,4,Shale (Argilito),0.42588995411926517,0.45146751601247226
623349,34/8-1,3577.5850232,8.9218997955,2.5164587498,2.5693464279,2.6435892582,103.23590851,0.2927187085,89.88936615,65000,HEGRE GP.,4,Shale (Argilito),0.40078981576591516,0.4098226646330658
623350,34/8-1,3577.7370232,8.9302721024,2.4466431141,2.3726210594,2.6364617348,96.418136597,0.2930503488,90.455497742,65000,HEGRE GP.,4,Shale (Argilito),0.3885706244883817,0.37522838088356164
623351,34/8-1,3577.8890232,8.9673070908,2.5107107162,2.2682168484,2.6240305901,89.074081421,0.2916060984,89.376968384,65000,HEGRE GP.,4,Shale (Argilito),0.39979667623520276,0.35568457207343845
623352,34/8-1,3578.0410232,8.9311094284,2.7188351154,2.2451877594,2.6145153046,82.575996399,0.280590117,85.792442322,65000,HEGRE GP.,4,Shale (Argilito),0.43438287046236373,0.35125266581223186
623353,34/8-1,3578.1930232,8.8642368317,2.9516363144,2.3672869205,2.6126089096,83.010620117,0.2814841568,84.284057617,65000,HEGRE GP.,4,Shale (Argilito),0.4700628448923593,0.3742508985873867
623354,34/8-1,3578.3450232,8.8386869431,3.1239869595,2.5839588642,2.6176502705,86.80216217,0.2961113453,83.583312988,65000,HEGRE GP.,4,Shale (Argilito),0.4947092123278582,0.4122855955486073
623355,34/8-1,3578.4970232,8.8386764526,3.217143774,2.7660796642,2.6188220978,88.496383667,0.3095977008,82.730567932,65000,HEGRE GP.,4,Shale (Argilito),0.5074704699351046,0.44186468380808797
623356,34/8-1,3578.6490232,8.876332283,3.2979278564,2.8578925133,2.6203525066,84.780418396,0.3058872819,83.679084778,65000,HEGRE GP.,4,Shale (Argilito),0.5182411510325515,0.4560458907395833
623357,34/8-1,3578.8010232,9.004119873,3.4226045609,2.8409912586,2.6106467247,80.283599854,0.2961902618,84.140029907,65000,HEGRE GP.,4,Shale (Argilito),0.5343567247470773,0.4534698974513327
623358,34/8-1,3578.9530232,9.0196027756,3.513127327,2.730697155,2.5967693329,83.9477005,0.2972248197,83.220832825,65000,HEGRE GP.,4,Shale (Argilito),0.5456938903019621,0.4362735378528931
623359,34/8-1,3579.1050232,8.8733921051,3.4551589489,2.6498408318,2.584209919,89.30305481,0.3002970815,83.913383484,65000,HEGRE GP.,4,Shale (Argilito),0.5384680311725414,0.4232197879190692
623360,34/8-1,3579.2570232,8.7675743103,3.2999904156,2.6557357311,2.5800654888,91.947792053,0.2939412892,84.315895081,65000,HEGRE GP.,4,Shale (Argilito),0.518512678526955,0.4241848567520213
623361,34/8-1,3579.4090232,8.7438516617,3.170648098,2.7300794125,2.5834333897,89.338218689,0.2827072442,84.20199585,65000,HEGRE GP.,4,Shale (Argilito),0.5011480434848278,0.4361752799744337
623362,34/8-1,3579.5610232,8.7421998978,3.1033275127,2.8142280579,2.5793178082,88.858390808,0.2808220685,84.556358337,65000,HEGRE GP.,4,Shale (Argilito),0.49182761169520056,0.44935928864750696
623363,34/8-1,3579.7130232,8.7421998978,3.0680315495,2.8818151951,2.5679159164,91.323379517,0.2869886756,85.054924011,65000,HEGRE GP.,4,Shale (Argilito),0.48685982128193256,0.45966612695621817
623364,34/8-1,3579.8650232,8.7421998978,3.0566000938,2.9181087017,2.5629999638,91.148742676,0.2848317027,85.325950623,65000,HEGRE GP.,4,Shale (Argilito),0.4852386221029791,0.4651014656483156
623365,34/8-1,3580.0170232,8.7421998978,3.0849900246,2.9671442509,2.566753149,88.962005615,0.270494014,84.618339539,65000,HEGRE GP.,4,Shale (Argilito),0.4892537640683921,0.47233866052210655
623366,34/8-1,3580.1690232,8.7421998978,3.1446843147,3.0941107273,2.573956728,87.284996033,0.2425575405,83.673423767,65000,HEGRE GP.,4,Shale (Argilito),0.4975770544664632,0.49053585150779644
623367,34/8-1,3580.3210232,8.7421998978,3.1777124405,3.2362406254,2.573025465,88.722503662,0.2117339969,82.625984192,65000,HEGRE GP.,4,Shale (Argilito),0.5021145942072619,0.5100408053995303
623368,34/8-1,3580.4730232,8.7421998978,3.3273777962,3.3337225914,2.565464735,88.918006897,0.185502246,81.304176331,65000,HEGRE GP.,4,Shale (Argilito),0.52210211421115,0.5229294581084555
623369,34/8-1,3580.6250232,8.7421998978,3.7556819916,3.4151551723,2.5620810986,87.667137146,0.1740804613,79.560592651,65000,HEGRE GP.,4,Shale (Argilito),0.5746888117249884,0.5334104412364742
623370,34/8-1,3580.7770232,8.7421998978,4.2623491287,3.4387896061,2.5606396198,82.913223267,0.1781095564,78.454246521,65000,HEGRE GP.,4,Shale (Argilito),0.6296490198638547,0.5364056053931234
623371,34/8-1,3580.9290232,8.7421998978,4.3236846924,3.3936948776,2.5564038754,76.527404785,0.1871253401,78.765007019,65000,HEGRE GP.,4,Shale (Argilito),0.6358540152202763,0.5306727929222947
